67,1826,FIC,LastMohicansANarrative1757 ,"  , "" he said, "" nor of any of the Canada tribes; and yet you see, by his clothes, the knave has been plundering a white.",
68,1826,FIC,LastMohicansANarrative1757 ,"  armed men. Well informed of the approach of every danger, while it is yet at a distance, the Indian generally rests secure under his knowledge of the signs",
69,1826,FIC,LastMohicansANarrative1757 ,"  arose, and placed himself in an attitude to speak. While his lips were yet in the act of parting, a low but fearful sound arose from the forest",
70,1826,FIC,LastMohicansANarrative1757 ,"  Heyward was soon enabled to find its solution by the scene that followed. There yet lingered sufficient light in the heavens to exhibit those bright openings among the tree-tops,",
71,1826,FIC,LastMohicansANarrative1757 ,"  air in some desperate bound, and he rather hoped than believed that the captive yet retained the command of his astonishing powers of activity. Suddenly the multitude rolled backward",
72,1826,FIC,LastMohicansANarrative1757 ,"  and disgrace. Though not a hand had been extended to greet him, nor yet an eye had condescended to watch his movements, he had also entered the lodge",
73,1826,FIC,LastMohicansANarrative1757 ,  glided from the lodge like troubled sprites; and Duncan thought that he and the yet throbbing body of the victim of an Indian judgment had now become its only tenants,
74,1826,FIC,LastMohicansANarrative1757 ,"  the stoical constancy of the natives was completely conquered by surprise. The hated and yet respected name was repeated as by one voice, carrying the sound even beyond the",
75,1826,FIC,LastMohicansANarrative1757 ,"  , which was succeeded by another shrill and plaintive howl. The latter was not yet ended, when the sensation among the men had entirely abated. Each one in",
76,1826,FIC,LastMohicansANarrative1757 ,"  scene of violence and commotion among these beings, who were alike so impetuous and yet so self-restrained. When the chief, who had solicited the aid of Duncan,",
77,1826,FIC,LastMohicansANarrative1757 ,"  in the garrison of Edward; for your high north-west Indians, not having as yet got the traders among them, continued to venerate the beaver. After which Uncas",
78,1826,FIC,LastMohicansANarrative1757 ,"  ' may be outdone easier than she is equaled. But all our work is yet before us. Where is the gentle one? "" "" Heaven knows. I",
79,1826,FIC,LastMohicansANarrative1757 ,  woodsman had little occasion to hunt for arguments to enforce his advice. He was yet speaking when Duncan availed himself of the water. In a moment every frightful or,
80,1826,FIC,LastMohicansANarrative1757 ,"  ; "" I am indeed restored. "" "" Nay, Alice, you are yet too weak. "" The maiden struggled gently to release herself, and Heyward was",
81,1826,FIC,LastMohicansANarrative1757 ,"  . After pausing a moment to gaze at his retiring form, the successful and yet sorrowful Heyward and Alice took their way together toward the distant village of the Delawares",
82,1826,FIC,LastMohicansANarrative1757 ,"  , he was somewhat skeptical on the subject of a bear's singing; and yet he had been assured of the latter, on the testimony of his own exquisite",
83,1826,FIC,LastMohicansANarrative1757 ,"  , "" he said, "" different from the law of the woods; and yet it is fair and noble to reflect upon. "" Then heaving a heavy sigh",
84,1826,FIC,LastMohicansANarrative1757 ,"  devoured by a desire to understand the reasons of so unusual a visit, and yet not betraying the least impatience by sign or word. During the short and frugal",
85,1826,FIC,LastMohicansANarrative1757 ,"  , the latter having been produced by certain delicate and mazy lines of complicated and yet beautiful figures, which had been traced over most of his person by the operation",
86,1826,FIC,LastMohicansANarrative1757 ,"  they could not know the young panther from the cat? "" "" They will yet find the Huron a singing-bird, "" said Duncan, endeavoring to adopt the figurative",
87,1826,FIC,LastMohicansANarrative1757 ,"  deigned to notice; but when his glance met the firm, commanding, and yet lovely form of Cora, his eye lingered a moment, with an expression that",
88,1826,FIC,LastMohicansANarrative1757 ,"  great lake. His gluttony makes him sick. God gave him enough, and yet he wants all. Such are the pale faces. "" Some the Great Spirit",
89,1826,FIC,LastMohicansANarrative1757 ,"  laid aside the bow for the lightning of the pale faces -- "" "" Not yet then, "" interrupted Cora, "" by many ages; I speak of a",
90,1826,FIC,LastMohicansANarrative1757 ,"  the Manitou too loud. They entered the land at the rising, and may yet go off at the setting sun. I have often seen the locusts strip the",
