87,1826,FIC,LastMohicansANarrative1757 ,"  away to the north, in full sweep for the Canadas. "" "" But still there are no signs of Alice, of the younger Miss Munro, "" said"
88,1826,FIC,LastMohicansANarrative1757 ,"  heavier volumes, gathering in black masses about the horizon, while the lighter scud still hurried above the water, or eddied among the tops of the mountains, like"
89,1826,FIC,LastMohicansANarrative1757 ,"  where the foresters were seated around their glimmering fire, to the fainter light which still lingered in the skies, and then rested long and anxiously on the embodied gloom"
90,1826,FIC,LastMohicansANarrative1757 ,"  divert his attention to the mimic stars that dimly glimmered on its moving surface. Still, his too-conscious ears performed their ungrateful duty, as if to warn him of"
91,1826,FIC,LastMohicansANarrative1757 ,"  filled with sparks of fire, around that spot where the eyes of Heyward were still fastened, with admiration and wonder. A second look told him that Chingachgook had"
92,1826,FIC,LastMohicansANarrative1757 ,"  thou rugged nurse of savage men! "" - - Childe Harold The heavens were still studded with stars, when Hawkeye came to arouse the sleepers. Casting aside their"
93,1826,FIC,LastMohicansANarrative1757 ,"  Casting aside their cloaks Munro and Heyward were on their feet while the woodsman was still making his low calls, at the entrance of the rude shelter where they had"
94,1826,FIC,LastMohicansANarrative1757 ,"  , "" said Hawkeye, looking coolly backward over this left shoulder, while he still plied his paddle; "" keep them just there. Them Hurons have never a"
95,1826,FIC,LastMohicansANarrative1757 ,"  that you say is very true, my friend, "" replied Heyward; "" still, our customs must prevent us from doing as you wish. "" A volley"
96,1826,FIC,LastMohicansANarrative1757 ,"  with the utmost patience and industry, to conceal each footstep as they proceeded. Still no discovery was made. At length Uncas, whose activity had enabled him to"
97,1826,FIC,LastMohicansANarrative1757 ,"  the setting sun, and pushed forward with a rapidity which compelled Heyward and the still vigorous Munro to exert all their muscles to equal. Their route now lay along"
98,1826,FIC,LastMohicansANarrative1757 ,"  . Altogether, the appearance of the individual was forlorn and miserable. Duncan was still curiously observing the person of his neighbor when the scout stole silently and cautiously to"
99,1826,FIC,LastMohicansANarrative1757 ,"  how to take the question; then, nodding his head, he answered, still laughing, though inaudibly: "" Fire a whole platoon, major. "" In"
100,1826,FIC,LastMohicansANarrative1757 ,"  reason, it was withdrawn, and its owner indulged in another long, though still silent, fit of merriment. When the peculiar and hearty laughter of Hawkeye was"
101,1826,FIC,LastMohicansANarrative1757 ,"  mutual success. The parting between Munro and his young friend was more melancholy; still, the former submitted to the separation with an indifference that his warm and honest"
102,1826,FIC,LastMohicansANarrative1757 ,"  , and near the point where the brook tumbled over some rocks, from a still higher level, some fifty or sixty lodges, rudely fabricated of logs brush,"
103,1826,FIC,LastMohicansANarrative1757 ,"  than of the arts of men of labor, "" returned the unconscious Duncan, still gazing at the objects of his wonder. "" It is rather joy than labor"
104,1826,FIC,LastMohicansANarrative1757 ,"  sprinkled with gray, but whose sinewy limbs and firm tread announced that he was still equal to the duties of manhood, advanced out of the gloom of a corner"
105,1826,FIC,LastMohicansANarrative1757 ,"  was filled with loud shouts, that nearly drowned those awful sounds, which were still ringing beneath the arches of the woods. Unable to command himself any longer,"
106,1826,FIC,LastMohicansANarrative1757 ,"  ; but they proved to be those of a stranger, and, what was still more inexplicable, of one who bore all the distinctive marks of a Huron warrior"
107,1826,FIC,LastMohicansANarrative1757 ,"  born. Your tongue is loud in the village, but in battle it is still. None of my young men strike the tomahawk deeper into the war-post -- none"
108,1826,FIC,LastMohicansANarrative1757 ,"  brighter gleam than common glanced into the lodge, and exhibited the figure of Uncas still maintaining its upright attitude near the dead body of the Huron. A knot of"
109,1826,FIC,LastMohicansANarrative1757 ,"  hosts. A hasty but searching glance sufficed to tell him that, though Uncas still remained where he had left him, David had not reappeared. No other restraint"
110,1826,FIC,LastMohicansANarrative1757 ,"  the narrow doorway. In every other respect, the captive seemed at liberty; still he was excluded from all participation in the discourse, and possessed much more of"
111,1826,FIC,LastMohicansANarrative1757 ,"  ' What is a Yengee? we have slain many, but the earth is still pale. A stain on the name of Huron can only be hid by blood"
112,1826,FIC,LastMohicansANarrative1757 ,"  him that the blow had failed, and terror changed to admiration. Uncas stood still, looking his enemy in the eye with features that seemed superior to emotion."
113,1826,FIC,LastMohicansANarrative1757 ,"  blending of the ridiculous with that which was solemn in this scene. The beast still continued its rolling, and apparently untiring movements, though its ludicrous attempt to imitate"
114,1826,FIC,LastMohicansANarrative1757 ,"  now, Alice, "" he added, "" you will see how much is still expected of you. By the assistance of our experienced and invaluable friend, the"
115,1826,FIC,LastMohicansANarrative1757 ,"  you, Alice, I have the permission of your father to aspire to a still nearer and dearer tie. "" Alice trembled violently, and there was an instant"
116,1826,FIC,LastMohicansANarrative1757 ,"  watched in all his movements by Heyward, who, however, remained firm, still folding the fragile form of Alice to his heart, at once too proud and"
117,1826,FIC,LastMohicansANarrative1757 ,"  of the scout. They found the sick woman as they had left her, still alone, and passed swiftly on, by the natural gallery, to the place"
